2025-06-04 18:52:21,629 - client - INFO - Connected to server as player 0
2025-06-04 18:52:21,642 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 180, 'y': 200, 'angle': 0, 'speed': 0, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': False, 'countdown': None, 'players_ready': {}, 'race_start_time': None, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,077 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 265.4475840538315, 'y': 152.65305771909004, 'angle': 185, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,111 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 266.3158111498738, 'y': 157.57709891608442, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,145 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 267.1840382459161, 'y': 162.5011401130788, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,179 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 268.0522653419584, 'y': 167.42518131007319, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,213 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 268.9204924380007, 'y': 172.34922250706757, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,247 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 269.78871953404297, 'y': 177.27326370406195, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,281 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 270.65694663008526, 'y': 182.19730490105633, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,315 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 271.52517372612755, 'y': 187.1213460980507, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,349 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 272.39340082216984, 'y': 192.0453872950451, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,383 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 273.2616279182121, 'y': 196.96942849203947, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,417 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 274.1298550142544, 'y': 201.89346968903385, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,451 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 274.9980821102967, 'y': 206.81751088602823, 'angle': 190, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,485 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4338472394213, 'y': 211.798485564968, 'angle': 185, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,519 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4338339714723, 'y': 216.7984855649504, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,552 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43382070352334, 'y': 221.7984855649328, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,586 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43380743557435, 'y': 226.7984855649152, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,619 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43379416762536, 'y': 231.79848556489762, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,652 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4337808996764, 'y': 236.79848556488002, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,686 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4337676317274, 'y': 241.79848556486243, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,720 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4337543637784, 'y': 246.79848556484484, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,754 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4337410958294, 'y': 251.79848556482725, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,788 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43372782788043, 'y': 256.79848556480965, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,822 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43371455993145, 'y': 261.79848556479203, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,856 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43370129198246, 'y': 266.7984855647744, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,889 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4336880240335, 'y': 271.7984855647568, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,922 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4336747560845, 'y': 276.79848556473917, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,956 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4336614881355, 'y': 281.79848556472155, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:30,990 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4336482201865, 'y': 286.7984855647039, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,024 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4336349522375, 'y': 291.7984855646863, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,058 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43362168428854, 'y': 296.7984855646687, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,092 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43360841633955, 'y': 301.79848556465106, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,126 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43359514839057, 'y': 306.79848556463344, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,159 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4335818804416, 'y': 311.7984855646158, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,194 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4335686124926, 'y': 316.7984855645982, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,227 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4335553445436, 'y': 321.7984855645806, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,261 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4335420765946, 'y': 326.79848556456295, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,295 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43352880864563, 'y': 331.79848556454533, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,328 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43351554069665, 'y': 336.7984855645277, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,362 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.43350227274766, 'y': 341.7984855645101, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,396 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 275.4334890047987, 'y': 346.79848556449247, 'angle': 180, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,429 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 274.9976974407531, 'y': 351.7794579306783, 'angle': 175, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,463 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 274.1294442119521, 'y': 356.7034945197662, 'angle': 170, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,497 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 272.83533723857664, 'y': 361.53312050336586, 'angle': 165, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,531 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 271.1252254394697, 'y': 366.2315795735883, 'angle': 160, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,565 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 269.0121237760437, 'y': 370.76311368027075, 'angle': 155, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,598 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 266.51211420073247, 'y': 375.0932351708703, 'angle': 150, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,632 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 263.6442232638294, 'y': 379.1889892618808, 'angle': 145, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
2025-06-04 20:26:31,666 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 260.4302773101958, 'y': 383.0192048442106, 'angle': 140, 'speed': 5, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749057966.387018, 'winner': None, 'race_finished': False}
